page,resource_type,author,url
112a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1037630.MP3?redirect=download.yutorah.org
113a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1037745.MP3?redirect=download.yutorah.org
114a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1037840.MP3?redirect=download.yutorah.org
115a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2015/1109/827984.MP3?redirect=download.yutorah.org
116a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1038019.MP3?redirect=download.yutorah.org
117a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2015/1109/828105.MP3?redirect=download.yutorah.org
118a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2015/1109/828195.MP3?redirect=download.yutorah.org
119a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1038178.MP3?redirect=download.yutorah.org
120a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1038234.MP3?redirect=download.yutorah.org
121a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1038300.MP3?redirect=download.yutorah.org
122a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2022/1109/1038477.MP3?redirect=download.yutorah.org
