page,resource_type,author,url
16a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906159.MP3
16b,video,NotebookLM,https://www.youtube.com/watch?v=mXtA1PN6Ajc
16b,video,NotebookLM,https://www.youtube.com/watch?v=23xNObNz_0A
16b,video,NotebookLM,https://www.youtube.com/watch?v=tPBqF1Wi4TM
16b,video,NotebookLM,https://www.youtube.com/watch?v=BW9jl3HNQVg
17a,video,NotebookLM,https://www.youtube.com/watch?v=qSY-u2xMolA
17a,video,NotebookLM,https://www.youtube.com/watch?v=XdvmX66wxgU
17a,video,NotebookLM,https://www.youtube.com/watch?v=tsrSBh3abn4
17a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906187.MP3
17b,video,NotebookLM,https://www.youtube.com/watch?v=qSY-u2xMolA
18a,video,NotebookLM,https://www.youtube.com/watch?v=o03DKZsIN_Q
18a,video,NotebookLM,https://www.youtube.com/watch?v=qSY-u2xMolA
18a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906267.MP3
18b,video,NotebookLM,https://www.youtube.com/watch?v=2VA0bk7vEyE
18b,video,NotebookLM,https://www.youtube.com/watch?v=o03DKZsIN_Q
19a,video,NotebookLM,https://www.youtube.com/watch?v=bYwA7ntWA8M
19a,video,NotebookLM,https://www.youtube.com/watch?v=2VA0bk7vEyE
19a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906328.MP3
19b,video,NotebookLM,https://www.youtube.com/watch?v=c3b9kEuK2YA
20a,video,NotebookLM,https://www.youtube.com/watch?v=oZ1e4JNH7Pw
20a,video,NotebookLM,https://www.youtube.com/watch?v=aLkwxdBN5YI
20a,video,NotebookLM,https://www.youtube.com/watch?v=c3b9kEuK2YA
20a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906399.MP3
20b,video,NotebookLM,https://www.youtube.com/watch?v=oZ1e4JNH7Pw
20b,video,NotebookLM,https://www.youtube.com/watch?v=AJelXRdj9HE
21a,video,NotebookLM,https://www.youtube.com/watch?v=mWV9--Bb-XE
21a,video,NotebookLM,https://www.youtube.com/watch?v=YOITf48-CcM
21a,video,NotebookLM,https://www.youtube.com/watch?v=AJelXRdj9HE
21a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906501.MP3
21b,video,NotebookLM,https://www.youtube.com/watch?v=mWV9--Bb-XE
22a,video,NotebookLM,https://www.youtube.com/watch?v=eEEW-R_dkfY
22a,video,NotebookLM,https://www.youtube.com/watch?v=mWV9--Bb-XE
22b,video,NotebookLM,https://www.youtube.com/watch?v=eEEW-R_dkfY
23a,video,NotebookLM,https://www.youtube.com/watch?v=B4AX93GCzZY
23a,video,NotebookLM,https://www.youtube.com/watch?v=Q-ngmGfkvZw
23a,video,NotebookLM,https://www.youtube.com/watch?v=eEEW-R_dkfY
23a,audio,Rabbi Aryeh Lebowitz,https://shiurim.yutorah.net/2018/1109/906562.MP3
23b,video,NotebookLM,https://www.youtube.com/watch?v=TOZ-9te4xgc
23b,video,NotebookLM,https://www.youtube.com/watch?v=B4AX93GCzZY
24a,video,NotebookLM,https://www.youtube.com/watch?v=jTlzOB-pKR8
24a,video,NotebookLM,https://www.youtube.com/watch?v=TOZ-9te4xgc
24b,video,NotebookLM,https://www.youtube.com/watch?v=_KG-i0mExrQ
24b,video,NotebookLM,https://www.youtube.com/watch?v=jTlzOB-pKR8
25a,video,NotebookLM,https://www.youtube.com/watch?v=vEBb2_PBbb0
25a,video,NotebookLM,https://www.youtube.com/watch?v=XgDRC2nzSjI
25b,video,NotebookLM,https://www.youtube.com/watch?v=vEBb2_PBbb0
26a,video,NotebookLM,https://www.youtube.com/watch?v=rbwn40hFpkQ
26a,video,NotebookLM,https://www.youtube.com/watch?v=0FoWuuGWcG8
26a,video,NotebookLM,https://www.youtube.com/watch?v=vEBb2_PBbb0
26b,video,NotebookLM,https://www.youtube.com/watch?v=8oKydcWv7bk
26b,video,NotebookLM,https://www.youtube.com/watch?v=rbwn40hFpkQ
27a,video,NotebookLM,https://www.youtube.com/watch?v=Lpi_A0spzZk
27a,video,NotebookLM,https://www.youtube.com/watch?v=AwdCOYDLNfM
27a,video,NotebookLM,https://www.youtube.com/watch?v=iRjtdEBrRdE
